USD/Gold per ounce,price,,,
04/11/1983,381.00,,,
07/11/1983,379.00,,,
08/11/1983,382.20,,,
09/11/1983,383.00,,,
10/11/1983,381.80,,,
11/11/1983,382.00,,,
14/11/1983,382.60,,,
15/11/1983,383.20,,,
16/11/1983,383.20,,,
17/11/1983,375.70,,,
18/11/1983,375.20,,,
21/11/1983,374.20,,,
22/11/1983,376.50,,,
23/11/1983,375.70,,,
25/11/1983,375.70,,,
28/11/1983,394.20,,,
29/11/1983,391.50,,,
30/11/1983,405.00,,,
01/12/1983,399.20,,,
02/12/1983,400.70,,,
05/12/1983,397.20,,,
06/12/1983,397.00,,,
07/12/1983,399.70,,,
08/12/1983,401.00,,,
09/12/1983,388.70,,,
12/12/1983,391.20,,,
13/12/1983,389.20,,,
14/12/1983,389.00,,,
15/12/1983,388.70,,,
16/12/1983,377.20,,,
19/12/1983,375.00,,,
20/12/1983,378.10,,,
21/12/1983,378.60,,,
22/12/1983,378.90,,,
23/12/1983,380.50,,,
27/12/1983,377.70,,,
28/12/1983,378.00,,,
29/12/1983,382.40,,,
30/12/1983,381.50,,,
03/01/1984,383.00,,,
04/01/1984,374.00,,,
05/01/1984,375.20,,,
06/01/1984,375.20,,,
09/01/1984,365.20,,,
10/01/1984,371.20,,,
11/01/1984,367.70,,,
12/01/1984,368.50,,,
13/01/1984,373.20,,,
16/01/1984,369.10,,,
17/01/1984,367.70,,,
18/01/1984,368.70,,,
19/01/1984,374.70,,,
20/01/1984,371.20,,,
23/01/1984,371.35,,,
24/01/1984,365.10,,,
25/01/1984,366.50,,,
26/01/1984,367.00,,,
27/01/1984,370.00,,,
30/01/1984,369.80,,,
31/01/1984,373.70,,,
01/02/1984,378.10,,,
02/02/1984,383.20,,,
03/02/1984,383.10,,,
06/02/1984,380.80,,,
07/02/1984,379.70,,,
08/02/1984,386.20,,,
09/02/1984,383.00,,,
10/02/1984,377.60,,,
13/02/1984,376.80,,,
14/02/1984,376.00,,,
15/02/1984,383.00,,,
16/02/1984,383.90,,,
17/02/1984,382.10,,,
21/02/1984,389.00,,,
22/02/1984,395.20,,,
23/02/1984,398.20,,,
24/02/1984,395.70,,,
27/02/1984,393.50,,,
28/02/1984,399.20,,,
29/02/1984,394.20,,,
01/03/1984,392.70,,,
02/03/1984,399.00,,,
05/03/1984,405.80,,,
06/03/1984,402.50,,,
07/03/1984,398.70,,,
08/03/1984,397.20,,,
09/03/1984,399.90,,,
12/03/1984,395.70,,,
13/03/1984,397.20,,,
14/03/1984,399.70,,,
15/03/1984,394.50,,,
16/03/1984,392.70,,,
19/03/1984,393.60,,,
20/03/1984,393.80,,,
21/03/1984,392.30,,,
22/03/1984,389.30,,,
23/03/1984,387.90,,,
26/03/1984,387.40,,,
27/03/1984,388.80,,,
28/03/1984,385.70,,,
29/03/1984,390.20,,,
30/03/1984,388.50,,,
02/04/1984,387.20,,,
03/04/1984,380.40,,,
04/04/1984,381.20,,,
05/04/1984,381.20,,,
06/04/1984,380.20,,,
09/04/1984,382.40,,,
10/04/1984,381.30,,,
11/04/1984,384.50,,,
12/04/1984,381.90,,,
13/04/1984,379.20,,,
16/04/1984,380.10,,,
17/04/1984,380.20,,,
18/04/1984,380.50,,,
19/04/1984,384.90,,,
23/04/1984,387.20,,,
24/04/1984,383.20,,,
25/04/1984,382.30,,,
26/04/1984,379.90,,,
27/04/1984,379.20,,,
30/04/1984,375.80,,,
01/05/1984,376.50,,,
02/05/1984,377.30,,,
03/05/1984,378.50,,,
04/05/1984,376.70,,,
07/05/1984,374.50,,,
08/05/1984,371.50,,,
09/05/1984,372.60,,,
10/05/1984,371.70,,,
11/05/1984,372.50,,,
14/05/1984,372.50,,,
15/05/1984,373.20,,,
16/05/1984,375.20,,,
17/05/1984,376.50,,,
18/05/1984,375.60,,,
21/05/1984,380.70,,,
22/05/1984,379.50,,,
23/05/1984,378.50,,,
24/05/1984,375.60,,,
25/05/1984,384.20,,,
29/05/1984,385.60,,,
30/05/1984,386.40,,,
31/05/1984,384.20,,,
01/06/1984,393.70,,,
04/06/1984,391.00,,,
05/06/1984,393.70,,,
06/06/1984,391.60,,,
07/06/1984,392.20,,,
08/06/1984,386.00,,,
11/06/1984,382.50,,,
12/06/1984,375.00,,,
13/06/1984,374.00,,,
14/06/1984,375.60,,,
15/06/1984,368.00,,,
18/06/1984,367.90,,,
19/06/1984,370.60,,,
20/06/1984,370.00,,,
21/06/1984,370.70,,,
22/06/1984,374.20,,,
25/06/1984,369.20,,,
26/06/1984,369.50,,,
27/06/1984,369.20,,,
28/06/1984,372.90,,,
29/06/1984,373.00,,,
02/07/1984,370.00,,,
03/07/1984,368.30,,,
05/07/1984,364.80,,,
06/07/1984,353.20,,,
09/07/1984,338.50,,,
10/07/1984,344.20,,,
11/07/1984,339.20,,,
12/07/1984,341.10,,,
13/07/1984,345.00,,,
16/07/1984,350.10,,,
17/07/1984,347.10,,,
18/07/1984,345.70,,,
19/07/1984,350.20,,,
20/07/1984,342.00,,,
23/07/1984,335.00,,,
24/07/1984,338.50,,,
25/07/1984,341.70,,,
26/07/1984,344.20,,,
27/07/1984,335.20,,,
30/07/1984,338.50,,,
31/07/1984,342.30,,,
01/08/1984,339.00,,,
02/08/1984,344.00,,,
03/08/1984,349.20,,,
06/08/1984,349.20,,,
07/08/1984,342.00,,,
08/08/1984,344.50,,,
09/08/1984,344.20,,,
10/08/1984,346.70,,,
13/08/1984,343.50,,,
14/08/1984,354.00,,,
15/08/1984,350.90,,,
16/08/1984,352.20,,,
17/08/1984,352.00,,,
20/08/1984,349.30,,,
21/08/1984,346.00,,,
22/08/1984,345.00,,,
23/08/1984,351.20,,,
24/08/1984,350.00,,,
27/08/1984,348.00,,,
28/08/1984,349.70,,,
29/08/1984,350.50,,,
30/08/1984,347.20,,,
31/08/1984,348.20,,,
04/09/1984,341.20,,,
05/09/1984,338.20,,,
06/09/1984,340.50,,,
07/09/1984,339.70,,,
10/09/1984,338.40,,,
11/09/1984,340.30,,,
12/09/1984,338.50,,,
13/09/1984,336.80,,,
14/09/1984,341.40,,,
17/09/1984,335.20,,,
18/09/1984,336.70,,,
19/09/1984,340.00,,,
20/09/1984,338.70,,,
21/09/1984,343.50,,,
24/09/1984,347.70,,,
25/09/1984,345.00,,,
26/09/1984,346.10,,,
27/09/1984,345.20,,,
28/09/1984,343.70,,,
01/10/1984,345.40,,,
02/10/1984,345.20,,,
03/10/1984,348.50,,,
04/10/1984,346.20,,,
05/10/1984,343.80,,,
08/10/1984,343.80,,,
09/10/1984,341.00,,,
10/10/1984,337.70,,,
11/10/1984,338.10,,,
12/10/1984,338.90,,,
15/10/1984,338.60,,,
16/10/1984,339.50,,,
17/10/1984,340.50,,,
18/10/1984,339.50,,,
19/10/1984,339.50,,,
22/10/1984,338.40,,,
23/10/1984,340.00,,,
24/10/1984,340.00,,,
25/10/1984,338.50,,,
26/10/1984,337.60,,,
29/10/1984,336.20,,,
30/10/1984,335.50,,,
31/10/1984,333.50,,,
01/11/1984,333.80,,,
02/11/1984,343.10,,,
05/11/1984,342.40,,,
06/11/1984,342.40,,,
07/11/1984,347.60,,,
08/11/1984,347.10,,,
09/11/1984,346.80,,,
12/11/1984,345.70,,,
13/11/1984,350.40,,,
14/11/1984,345.80,,,
15/11/1984,343.70,,,
16/11/1984,345.00,,,
19/11/1984,343.40,,,
20/11/1984,342.60,,,
21/11/1984,340.30,,,
23/11/1984,340.30,,,
26/11/1984,336.90,,,
27/11/1984,332.90,,,
28/11/1984,329.00,,,
29/11/1984,330.60,,,
30/11/1984,329.00,,,
03/12/1984,329.50,,,
04/12/1984,332.00,,,
05/12/1984,329.90,,,
06/12/1984,330.70,,,
07/12/1984,327.00,,,
10/12/1984,326.20,,,
11/12/1984,326.70,,,
12/12/1984,324.50,,,
13/12/1984,324.20,,,
14/12/1984,322.50,,,
17/12/1984,315.00,,,
18/12/1984,309.00,,,
19/12/1984,309.30,,,
20/12/1984,307.50,,,
21/12/1984,311.00,,,
26/12/1984,312.60,,,
27/12/1984,309.20,,,
28/12/1984,308.30,,,
31/12/1984,308.30,,,
02/01/1985,305.50,,,
03/01/1985,302.30,,,
04/01/1985,303.10,,,
07/01/1985,298.20,,,
08/01/1985,302.00,,,
09/01/1985,300.50,,,
10/01/1985,303.80,,,
11/01/1985,304.20,,,
14/01/1985,299.00,,,
15/01/1985,301.80,,,
16/01/1985,302.70,,,
17/01/1985,305.50,,,
18/01/1985,308.00,,,
21/01/1985,307.20,,,
22/01/1985,306.90,,,
23/01/1985,300.20,,,
24/01/1985,300.80,,,
25/01/1985,298.80,,,
28/01/1985,297.70,,,
29/01/1985,303.20,,,
30/01/1985,302.90,,,
31/01/1985,306.60,,,
01/02/1985,303.60,,,
04/02/1985,301.20,,,
05/02/1985,302.00,,,
06/02/1985,302.80,,,
07/02/1985,301.60,,,
08/02/1985,299.80,,,
11/02/1985,300.10,,,
12/02/1985,302.50,,,
13/02/1985,303.20,,,
14/02/1985,304.10,,,
15/02/1985,304.00,,,
19/02/1985,302.60,,,
20/02/1985,302.90,,,
21/02/1985,299.80,,,
22/02/1985,298.40,,,
25/02/1985,284.20,,,
26/02/1985,285.70,,,
27/02/1985,290.80,,,
28/02/1985,287.70,,,
01/03/1985,287.20,,,
04/03/1985,288.60,,,
05/03/1985,287.90,,,
06/03/1985,287.40,,,
07/03/1985,289.60,,,
08/03/1985,291.00,,,
11/03/1985,291.00,,,
12/03/1985,288.40,,,
13/03/1985,290.20,,,
14/03/1985,290.70,,,
15/03/1985,292.70,,,
18/03/1985,298.80,,,
19/03/1985,316.70,,,
20/03/1985,324.00,,,
21/03/1985,318.50,,,
22/03/1985,315.50,,,
25/03/1985,314.60,,,
26/03/1985,323.70,,,
27/03/1985,330.40,,,
28/03/1985,326.20,,,
29/03/1985,329.20,,,
01/04/1985,321.10,,,
02/04/1985,318.70,,,
03/04/1985,321.20,,,
04/04/1985,316.70,,,
08/04/1985,317.50,,,
09/04/1985,323.10,,,
10/04/1985,327.20,,,
11/04/1985,332.20,,,
12/04/1985,329.90,,,
15/04/1985,334.20,,,
16/04/1985,330.50,,,
17/04/1985,327.30,,,
18/04/1985,329.70,,,
19/04/1985,327.00,,,
22/04/1985,327.70,,,
23/04/1985,326.60,,,
24/04/1985,322.00,,,
25/04/1985,322.50,,,
26/04/1985,323.50,,,
29/04/1985,322.50,,,
30/04/1985,321.30,,,
01/05/1985,312.50,,,
02/05/1985,313.20,,,
03/05/1985,312.70,,,
06/05/1985,309.90,,,
07/05/1985,313.50,,,
08/05/1985,312.80,,,
09/05/1985,315.10,,,
10/05/1985,314.50,,,
13/05/1985,321.00,,,
14/05/1985,326.50,,,
15/05/1985,322.70,,,
16/05/1985,320.10,,,
17/05/1985,322.50,,,
20/05/1985,323.30,,,
21/05/1985,314.90,,,
22/05/1985,316.30,,,
23/05/1985,315.40,,,
24/05/1985,314.70,,,
28/05/1985,311.30,,,
29/05/1985,312.00,,,
30/05/1985,314.60,,,
31/05/1985,314.00,,,
03/06/1985,318.10,,,
04/06/1985,315.70,,,
05/06/1985,314.20,,,
06/06/1985,314.80,,,
07/06/1985,314.30,,,
10/06/1985,312.00,,,
11/06/1985,315.00,,,
12/06/1985,314.50,,,
13/06/1985,313.70,,,
14/06/1985,318.20,,,
17/06/1985,318.90,,,
18/06/1985,323.70,,,
19/06/1985,325.40,,,
20/06/1985,318.10,,,
21/06/1985,313.40,,,
24/06/1985,314.60,,,
25/06/1985,315.50,,,
26/06/1985,316.70,,,
27/06/1985,315.00,,,
28/06/1985,317.70,,,
01/07/1985,313.90,,,
02/07/1985,308.20,,,
03/07/1985,310.30,,,
08/07/1985,309.20,,,
09/07/1985,314.80,,,
10/07/1985,314.80,,,
11/07/1985,313.50,,,
12/07/1985,312.60,,,
15/07/1985,315.80,,,
16/07/1985,321.70,,,
17/07/1985,325.60,,,
18/07/1985,320.00,,,
19/07/1985,318.90,,,
22/07/1985,317.20,,,
23/07/1985,322.50,,,
24/07/1985,317.70,,,
25/07/1985,317.40,,,
26/07/1985,316.90,,,
29/07/1985,326.50,,,
30/07/1985,325.20,,,
31/07/1985,327.50,,,
01/08/1985,322.10,,,
02/08/1985,320.50,,,
05/08/1985,323.70,,,
06/08/1985,320.00,,,
07/08/1985,321.10,,,
08/08/1985,322.70,,,
09/08/1985,321.60,,,
12/08/1985,326.90,,,
13/08/1985,326.70,,,
14/08/1985,326.00,,,
15/08/1985,331.30,,,
16/08/1985,335.30,,,
19/08/1985,341.10,,,
20/08/1985,334.40,,,
21/08/1985,335.90,,,
22/08/1985,335.50,,,
23/08/1985,334.80,,,
26/08/1985,337.60,,,
27/08/1985,336.00,,,
28/08/1985,340.90,,,
29/08/1985,337.20,,,
30/08/1985,333.20,,,
03/09/1985,328.20,,,
04/09/1985,326.00,,,
05/09/1985,326.00,,,
06/09/1985,317.60,,,
09/09/1985,319.60,,,
10/09/1985,321.60,,,
11/09/1985,321.00,,,
12/09/1985,319.50,,,
13/09/1985,321.30,,,
16/09/1985,319.50,,,
17/09/1985,317.80,,,
18/09/1985,316.50,,,
19/09/1985,316.50,,,
20/09/1985,319.10,,,
23/09/1985,327.70,,,
24/09/1985,327.90,,,
25/09/1985,328.50,,,
26/09/1985,329.20,,,
27/09/1985,329.20,,,
30/09/1985,326.00,,,
01/10/1985,322.50,,,
02/10/1985,325.20,,,
03/10/1985,325.10,,,
04/10/1985,328.00,,,
07/10/1985,326.00,,,
08/10/1985,326.60,,,
09/10/1985,326.80,,,
10/10/1985,325.70,,,
11/10/1985,325.80,,,
14/10/1985,325.80,,,
15/10/1985,327.20,,,
16/10/1985,323.90,,,
17/10/1985,325.70,,,
18/10/1985,326.50,,,
21/10/1985,326.40,,,
22/10/1985,328.00,,,
23/10/1985,325.90,,,
24/10/1985,326.40,,,
25/10/1985,325.60,,,
28/10/1985,326.50,,,
29/10/1985,326.50,,,
30/10/1985,326.40,,,
31/10/1985,325.30,,,
01/11/1985,323.70,,,
04/11/1985,325.60,,,
05/11/1985,324.80,,,
06/11/1985,324.60,,,
07/11/1985,323.20,,,
08/11/1985,322.20,,,
11/11/1985,323.30,,,
12/11/1985,323.30,,,
13/11/1985,324.50,,,
14/11/1985,325.50,,,
15/11/1985,325.60,,,
18/11/1985,323.70,,,
19/11/1985,324.60,,,
20/11/1985,325.90,,,
21/11/1985,325.80,,,
22/11/1985,326.70,,,
25/11/1985,330.40,,,
26/11/1985,331.50,,,
27/11/1985,328.40,,,
29/11/1985,328.40,,,
02/12/1985,321.70,,,
03/12/1985,322.80,,,
04/12/1985,324.20,,,
05/12/1985,323.00,,,
06/12/1985,322.30,,,
09/12/1985,317.60,,,
10/12/1985,317.20,,,
11/12/1985,315.50,,,
12/12/1985,317.70,,,
13/12/1985,318.00,,,
16/12/1985,318.60,,,
17/12/1985,321.10,,,
18/12/1985,320.30,,,
19/12/1985,325.80,,,
20/12/1985,325.50,,,
23/12/1985,327.60,,,
24/12/1985,327.60,,,
26/12/1985,325.50,,,
27/12/1985,326.80,,,
30/12/1985,327.00,,,
31/12/1985,329.70,,,
02/01/1986,326.50,,,
03/01/1986,327.00,,,
06/01/1986,328.00,,,
07/01/1986,330.20,,,
08/01/1986,332.60,,,
09/01/1986,333.50,,,
10/01/1986,340.40,,,
13/01/1986,339.40,,,
14/01/1986,341.00,,,
15/01/1986,347.00,,,
16/01/1986,363.20,,,
17/01/1986,352.60,,,
20/01/1986,351.00,,,
21/01/1986,356.70,,,
22/01/1986,353.20,,,
23/01/1986,350.30,,,
24/01/1986,354.00,,,
27/01/1986,358.40,,,
28/01/1986,353.20,,,
29/01/1986,353.50,,,
30/01/1986,358.20,,,
31/01/1986,350.50,,,
03/02/1986,347.30,,,
04/02/1986,338.80,,,
05/02/1986,337.30,,,
06/02/1986,337.10,,,
07/02/1986,337.40,,,
10/02/1986,340.10,,,
11/02/1986,336.00,,,
12/02/1986,337.50,,,
13/02/1986,334.00,,,
14/02/1986,331.30,,,
18/02/1986,337.50,,,
19/02/1986,341.60,,,
20/02/1986,337.30,,,
21/02/1986,338.00,,,
24/02/1986,342.00,,,
25/02/1986,352.60,,,
26/02/1986,346.00,,,
27/02/1986,336.90,,,
28/02/1986,338.10,,,
03/03/1986,335.60,,,
04/03/1986,337.10,,,
05/03/1986,341.70,,,
06/03/1986,344.70,,,
07/03/1986,343.30,,,
10/03/1986,340.50,,,
11/03/1986,342.90,,,
12/03/1986,344.10,,,
13/03/1986,349.80,,,
14/03/1986,348.00,,,
17/03/1986,349.90,,,
18/03/1986,351.10,,,
19/03/1986,346.70,,,
20/03/1986,350.60,,,
21/03/1986,352.90,,,
24/03/1986,350.40,,,
25/03/1986,352.00,,,
26/03/1986,344.30,,,
27/03/1986,344.20,,,
31/03/1986,338.10,,,
01/04/1986,333.10,,,
02/04/1986,335.50,,,
03/04/1986,334.70,,,
04/04/1986,334.50,,,
07/04/1986,337.90,,,
08/04/1986,339.60,,,
09/04/1986,338.10,,,
10/04/1986,337.70,,,
11/04/1986,341.90,,,
14/04/1986,341.80,,,
15/04/1986,342.00,,,
16/04/1986,339.00,,,
17/04/1986,340.10,,,
18/04/1986,343.00,,,
21/04/1986,341.60,,,
22/04/1986,344.30,,,
23/04/1986,346.20,,,
24/04/1986,344.70,,,
25/04/1986,344.40,,,
28/04/1986,343.40,,,
29/04/1986,342.40,,,
30/04/1986,345.70,,,
01/05/1986,345.30,,,
02/05/1986,341.60,,,
05/05/1986,343.00,,,
06/05/1986,340.40,,,
07/05/1986,342.40,,,
08/05/1986,343.00,,,
09/05/1986,343.83,,,
12/05/1986,343.00,,,
13/05/1986,339.88,,,
14/05/1986,340.19,,,
15/05/1986,339.57,,,
16/05/1986,340.82,,,
19/05/1986,338.22,,,
20/05/1986,336.03,,,
21/05/1986,335.93,,,
22/05/1986,338.42,,,
23/05/1986,338.42,,,
27/05/1986,338.94,,,
28/05/1986,338.94,,,
29/05/1986,339.98,,,
30/05/1986,339.98,,,
02/06/1986,338.42,,,
03/06/1986,338.94,,,
04/06/1986,337.59,,,
05/06/1986,338.42,,,
06/06/1986,338.42,,,
09/06/1986,338.42,,,
10/06/1986,345.49,,,
11/06/1986,344.45,,,
12/06/1986,343.52,,,
13/06/1986,344.45,,,
16/06/1986,335.93,,,
17/06/1986,333.33,,,
18/06/1986,336.66,,,
19/06/1986,336.66,,,
20/06/1986,336.66,,,
23/06/1986,337.59,,,
24/06/1986,339.98,,,
25/06/1986,341.13,,,
26/06/1986,341.96,,,
27/06/1986,340.40,,,
30/06/1986,343.52,,,
01/07/1986,341.96,,,
02/07/1986,339.98,,,
03/07/1986,340.40,,,
04/07/1986,340.40,,,
07/07/1986,341.85,,,
08/07/1986,343.93,,,
09/07/1986,343.93,,,
10/07/1986,343.52,,,
11/07/1986,344.97,,,
14/07/1986,342.58,,,
15/07/1986,344.45,,,
16/07/1986,343.93,,,
17/07/1986,344.45,,,
18/07/1986,344.97,,,
21/07/1986,351.00,,,
22/07/1986,350.49,,,
23/07/1986,344.45,,,
24/07/1986,345.49,,,
25/07/1986,346.22,,,
28/07/1986,350.49,,,
29/07/1986,348.41,,,
30/07/1986,348.41,,,
31/07/1986,354.64,,,
01/08/1986,358.80,,,
04/08/1986,356.83,,,
05/08/1986,355.68,,,
06/08/1986,358.80,,,
07/08/1986,359.12,,,
08/08/1986,366.08,,,
11/08/1986,385.01,,,
12/08/1986,381.68,,,
13/08/1986,388.54,,,
14/08/1986,382.51,,,
15/08/1986,382.51,,,
18/08/1986,374.71,,,
19/08/1986,372.11,,,
20/08/1986,375.65,,,
21/08/1986,381.68,,,
22/08/1986,379.39,,,
26/08/1986,378.14,,,
27/08/1986,378.04,,,
28/08/1986,383.24,,,
29/08/1986,383.45,,,
01/09/1986,387.71,,,
02/09/1986,391.24,,,
03/09/1986,404.87,,,
04/09/1986,403.72,,,
05/09/1986,417.45,,,
08/09/1986,415.68,,,
09/09/1986,409.75,,,
10/09/1986,416.40,,,
11/09/1986,400.70,,,
12/09/1986,417.49,,,
15/09/1986,409.58,,,
16/09/1986,413.26,,,
17/09/1986,411.35,,,
18/09/1986,416.40,,,
19/09/1986,428.96,,,
22/09/1986,435.10,,,
23/09/1986,431.82,,,
24/09/1986,433.05,,,
25/09/1986,431.82,,,
26/09/1986,431.00,,,
29/09/1986,427.46,,,
30/09/1986,422.82,,,
01/10/1986,422.95,,,
02/10/1986,432.10,,,
03/10/1986,436.60,,,
06/10/1986,437.15,,,
07/10/1986,437.15,,,
08/10/1986,438.37,,,
09/10/1986,431.82,,,
10/10/1986,430.32,,,
13/10/1986,431.55,,,
14/10/1986,428.27,,,
15/10/1986,422.95,,,
16/10/1986,425.14,,,
17/10/1986,420.49,,,
20/10/1986,425.14,,,
21/10/1986,424.04,,,
22/10/1986,423.63,,,
23/10/1986,423.77,,,
24/10/1986,411.35,,,
27/10/1986,409.30,,,
28/10/1986,411.35,,,
29/10/1986,404.53,,,
30/10/1986,404.66,,,
31/10/1986,399.88,,,
03/11/1986,405.48,,,
04/11/1986,407.53,,,
05/11/1986,405.48,,,
06/11/1986,407.53,,,
07/11/1986,408.62,,,
10/11/1986,410.53,,,
11/11/1986,403.84,,,
12/11/1986,404.66,,,
13/11/1986,406.98,,,
14/11/1986,407.39,,,
17/11/1986,390.74,,,
18/11/1986,390.33,,,
19/11/1986,392.51,,,
20/11/1986,388.69,,,
21/11/1986,382.82,,,
24/11/1986,381.05,,,
25/11/1986,383.78,,,
26/11/1986,381.05,,,
27/11/1986,382.82,,,
28/11/1986,388.97,,,
01/12/1986,391.01,,,
02/12/1986,387.87,,,
03/12/1986,391.70,,,
04/12/1986,386.92,,,
05/12/1986,387.19,,,
08/12/1986,386.92,,,
09/12/1986,386.10,,,
10/12/1986,390.33,,,
11/12/1986,387.74,,,
12/12/1986,389.78,,,
15/12/1986,393.88,,,
16/12/1986,393.33,,,
17/12/1986,391.29,,,
18/12/1986,392.24,,,
19/12/1986,391.15,,,
22/12/1986,392.38,,,
23/12/1986,388.69,,,
24/12/1986,387.87,,,
29/12/1986,387.33,,,
30/12/1986,387.87,,,
31/12/1986,390.19,,,
02/01/1987,403.10,,,
05/01/1987,399.08,,,
06/01/1987,400.71,,,
07/01/1987,399.84,,,
08/01/1987,401.47,,,
09/01/1987,403.97,,,
12/01/1987,410.60,,,
13/01/1987,409.18,,,
14/01/1987,417.44,,,
15/01/1987,414.61,,,
16/01/1987,415.37,,,
19/01/1987,421.46,,,
20/01/1987,414.18,,,
21/01/1987,406.58,,,
22/01/1987,408.75,,,
23/01/1987,402.78,,,
26/01/1987,407.34,,,
27/01/1987,411.14,,,
28/01/1987,406.90,,,
29/01/1987,409.18,,,
30/01/1987,403.43,,,
02/02/1987,406.36,,,
03/02/1987,399.84,,,
04/02/1987,402.78,,,
05/02/1987,399.08,,,
06/02/1987,403.10,,,
09/02/1987,405.71,,,
10/02/1987,402.56,,,
11/02/1987,400.50,,,
12/02/1987,400.39,,,
13/02/1987,396.91,,,
16/02/1987,396.91,,,
17/02/1987,394.09,,,
18/02/1987,391.05,,,
19/02/1987,393.55,,,
20/02/1987,399.30,,,
23/02/1987,403.43,,,
24/02/1987,401.47,,,
25/02/1987,405.71,,,
26/02/1987,403.86,,,
27/02/1987,405.27,,,
02/03/1987,404.19,,,
03/03/1987,404.41,,,
04/03/1987,406.03,,,
05/03/1987,410.38,,,
06/03/1987,405.82,,,
09/03/1987,403.97,,,
10/03/1987,405.71,,,
11/03/1987,406.58,,,
12/03/1987,408.21,,,
13/03/1987,404.41,,,
16/03/1987,405.17,,,
17/03/1987,402.56,,,
18/03/1987,404.73,,,
19/03/1987,403.43,,,
20/03/1987,403.97,,,
23/03/1987,407.88,,,
24/03/1987,412.99,,,
25/03/1987,411.90,,,
26/03/1987,411.03,,,
27/03/1987,419.94,,,
30/03/1987,420.70,,,
31/03/1987,417.76,,,
01/04/1987,417.00,,,
02/04/1987,417.55,,,
03/04/1987,419.18,,,
06/04/1987,418.63,,,
07/04/1987,422.00,,,
08/04/1987,419.61,,,
09/04/1987,431.99,,,
10/04/1987,432.21,,,
13/04/1987,437.85,,,
14/04/1987,450.34,,,
15/04/1987,441.76,,,
16/04/1987,442.85,,,
20/04/1987,452.52,,,
21/04/1987,447.19,,,
22/04/1987,449.80,,,
23/04/1987,459.68,,,
24/04/1987,461.86,,,
27/04/1987,443.72,,,
28/04/1987,451.65,,,
29/04/1987,451.65,,,
30/04/1987,453.60,,,
01/05/1987,456.53,,,
04/05/1987,460.01,,,
05/05/1987,458.05,,,
06/05/1987,458.16,,,
07/05/1987,457.41,,,
08/05/1987,454.57,,,
11/05/1987,455.69,,,
12/05/1987,458.79,,,
13/05/1987,458.07,,,
14/05/1987,463.67,,,
15/05/1987,467.49,,,
18/05/1987,473.69,,,
19/05/1987,469.80,,,
20/05/1987,474.94,,,
21/05/1987,469.47,,,
22/05/1987,464.00,,,
25/05/1987,465.45,,,
26/05/1987,451.08,,,
27/05/1987,448.97,,,
28/05/1987,451.67,,,
29/05/1987,451.28,,,
01/06/1987,446.66,,,
02/06/1987,455.89,,,
03/06/1987,451.47,,,
04/06/1987,452.59,,,
05/06/1987,453.58,,,
08/06/1987,455.96,,,
09/06/1987,452.73,,,
10/06/1987,457.41,,,
11/06/1987,458.00,,,
12/06/1987,454.37,,,
15/06/1987,451.14,,,
16/06/1987,451.74,,,
17/06/1987,446.79,,,
18/06/1987,450.22,,,
19/06/1987,449.50,,,
22/06/1987,437.04,,,
23/06/1987,440.47,,,
24/06/1987,443.56,,,
25/06/1987,440.66,,,
26/06/1987,443.70,,,
29/06/1987,445.94,,,
30/06/1987,448.64,,,
01/07/1987,446.86,,,
02/07/1987,445.74,,,
03/07/1987,443.70,,,
06/07/1987,443.50,,,
07/07/1987,442.25,,,
08/07/1987,444.75,,,
09/07/1987,445.28,,,
10/07/1987,444.16,,,
13/07/1987,446.46,,,
14/07/1987,447.39,,,
15/07/1987,452.92,,,
16/07/1987,452.99,,,
17/07/1987,450.16,,,
20/07/1987,451.47,,,
21/07/1987,453.06,,,
22/07/1987,454.57,,,
23/07/1987,454.84,,,
24/07/1987,453.71,,,
27/07/1987,453.45,,,
28/07/1987,456.35,,,
29/07/1987,457.47,,,
30/07/1987,459.19,,,
31/07/1987,463.73,,,
03/08/1987,472.24,,,
04/08/1987,477.64,,,
05/08/1987,466.57,,,
06/08/1987,467.76,,,
07/08/1987,463.34,,,
10/08/1987,460.04,,,
11/08/1987,464.00,,,
12/08/1987,462.88,,,
13/08/1987,459.58,,,
14/08/1987,451.74,,,
17/08/1987,453.65,,,
18/08/1987,458.40,,,
19/08/1987,458.00,,,
20/08/1987,456.48,,,
21/08/1987,454.97,,,
24/08/1987,460.44,,,
25/08/1987,457.14,,,
26/08/1987,457.87,,,
27/08/1987,456.48,,,
28/08/1987,452.86,,,
31/08/1987,452.86,,,
01/09/1987,454.37,,,
02/09/1987,462.94,,,
03/09/1987,463.67,,,
04/09/1987,462.68,,,
07/09/1987,463.73,,,
08/09/1987,458.07,,,
09/09/1987,456.34,,,
10/09/1987,460.15,,,
11/09/1987,458.49,,,
14/09/1987,456.53,,,
15/09/1987,458.24,,,
16/09/1987,457.51,,,
17/09/1987,459.23,,,
18/09/1987,460.94,,,
21/09/1987,459.72,,,
22/09/1987,461.68,,,
23/09/1987,461.56,,,
24/09/1987,461.56,,,
25/09/1987,459.78,,,
28/09/1987,459.65,,,
29/09/1987,459.72,,,
30/09/1987,458.98,,,
01/10/1987,453.46,,,
02/10/1987,454.87,,,
05/10/1987,456.83,,,
06/10/1987,457.02,,,
07/10/1987,457.63,,,
08/10/1987,458.00,,,
09/10/1987,461.37,,,
12/10/1987,461.56,,,
